lead_sid,config_dir,lead_transcript,member,subagent_type,brief_class,spawn_ok,spawn_ts_utc,n_idle_notifications,first_idle_utc,teardown_by_lead,teardown_ts_utc,latency_idle_to_teardown_s,idle_after_teardown,fleet_reap_ts_utc,fate,lead_last_record_utc,lead_disposition
6159760e-5ebd-4ad8-8b59-60bd81692da7,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/6159760e-5ebd-4ad8-8b59-60bd81692da7.jsonl,verify-B2-B7,Explore,research,True,2026-08-22T05:04:17.011Z,0,,none,,,0,,NEVER CLOSED,2026-08-22T05:58:52.613Z,NOTHING
6159760e-5ebd-4ad8-8b59-60bd81692da7,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/6159760e-5ebd-4ad8-8b59-60bd81692da7.jsonl,verify-B8-B16,Explore,research,True,2026-08-22T05:04:38.411Z,0,,none,,,0,2026-08-22T05:18:24+00:00,reaped by teammate-auto-shutdown.sh,2026-08-22T05:58:52.613Z,NOTHING
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W4a,general-purpose,research,True,2026-08-26T09:34:43.364Z,0,,shutdown_request,2026-08-26T10:37:06.086Z,,0,2026-08-26T10:08:32+00:00,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W4b,general-purpose,research,True,2026-08-26T09:35:02.228Z,0,,shutdown_request,2026-08-26T10:37:06.558Z,,0,2026-08-26T10:11:19+00:00,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W4c,general-purpose,impl,True,2026-08-26T09:35:40.990Z,2,2026-08-26T10:12:52.000Z,none,,,0,2026-08-26T10:08:17+00:00,reaped by teammate-auto-shutdown.sh,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W4d,general-purpose,research,True,2026-08-26T09:36:02.385Z,0,,shutdown_request,2026-08-26T10:37:10.533Z,,0,2026-08-26T10:05:14+00:00,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W4e,general-purpose,research,True,2026-08-26T09:36:36.952Z,0,,shutdown_request,2026-08-26T10:37:10.635Z,,0,2026-08-26T10:11:17+00:00,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W5a,general-purpose,research,True,2026-08-26T10:40:50.095Z,0,,TaskStop,2026-08-26T14:41:19.921Z,,0,,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W5b,general-purpose,research,True,2026-08-26T10:41:14.665Z,0,,TaskStop,2026-08-26T15:06:49.305Z,,0,,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W4f,general-purpose,research,True,2026-08-26T10:46:52.273Z,1,2026-08-26T10:56:10.820Z,shutdown_request,2026-08-26T10:54:36.125Z,-94,1,2026-08-26T10:54:01+00:00,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
712cd18d-f92c-4c4a-80bc-9bd514794805,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/712cd18d-f92c-4c4a-80bc-9bd514794805.jsonl,W5a2,general-purpose,impl,True,2026-08-26T14:42:38.837Z,0,,shutdown_request,2026-08-26T15:05:15.239Z,,0,2026-08-26T15:02:47+00:00,torn down by lead,2026-08-26T18:45:42.041Z,shutdown_request-SOME
7f14df92-adea-471f-9341-34ac0a0ce635,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/7f14df92-adea-471f-9341-34ac0a0ce635.jsonl,church-cad,general-purpose,research,True,2026-08-26T18:51:36.873Z,0,,none,,,0,2026-08-26T19:16:01+00:00,reaped by teammate-auto-shutdown.sh,2026-08-26T20:49:35.105Z,NOTHING
7f14df92-adea-471f-9341-34ac0a0ce635,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/7f14df92-adea-471f-9341-34ac0a0ce635.jsonl,vinyl-cad,general-purpose,research,True,2026-08-26T18:51:50.754Z,1,2026-08-26T19:20:09.869Z,none,,,0,2026-08-26T19:14:01+00:00,reaped by teammate-auto-shutdown.sh,2026-08-26T20:49:35.105Z,NOTHING
df164b52-5370-4c87-99c4-497e622811f1,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/df164b52-5370-4c87-99c4-497e622811f1.jsonl,reg-vinyl-ground,general-purpose,research,True,2026-08-27T08:55:59.885Z,1,2026-08-27T09:37:49.227Z,none,,,0,2026-08-27T09:43:40+00:00,reaped by teammate-auto-shutdown.sh,2026-08-28T00:28:03.400Z,NOTHING
df164b52-5370-4c87-99c4-497e622811f1,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/df164b52-5370-4c87-99c4-497e622811f1.jsonl,reg-vinyl-rooftop,general-purpose,ambiguous,True,2026-08-27T08:56:29.590Z,2,2026-08-27T09:27:09.953Z,none,,,0,2026-08-27T09:38:50+00:00,reaped by teammate-auto-shutdown.sh,2026-08-28T00:28:03.400Z,NOTHING
df164b52-5370-4c87-99c4-497e622811f1,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/df164b52-5370-4c87-99c4-497e622811f1.jsonl,reg-church-balcony,general-purpose,research,True,2026-08-27T08:57:04.652Z,0,,none,,,0,,NEVER CLOSED,2026-08-28T00:28:03.400Z,NOTHING
df164b52-5370-4c87-99c4-497e622811f1,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/df164b52-5370-4c87-99c4-497e622811f1.jsonl,reg-church-main,general-purpose,research,True,2026-08-27T09:43:39.137Z,1,2026-08-27T10:33:46.906Z,none,,,0,2026-08-27T10:33:52+00:00,reaped by teammate-auto-shutdown.sh,2026-08-28T00:28:03.400Z,NOTHING
e4c78175-e375-4639-a3d6-9bbd902728b9,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/e4c78175-e375-4639-a3d6-9bbd902728b9.jsonl,spec-schema,Explore,research,True,2026-08-27T03:44:38.170Z,1,2026-08-27T03:52:12.906Z,none,,,0,2026-08-27T03:54:09+00:00,reaped by teammate-auto-shutdown.sh,2026-08-27T06:49:37.951Z,NOTHING
e4c78175-e375-4639-a3d6-9bbd902728b9,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/e4c78175-e375-4639-a3d6-9bbd902728b9.jsonl,gate-rules,Explore,research,True,2026-08-27T03:44:48.176Z,0,,none,,,0,2026-08-27T03:50:01+00:00,reaped by teammate-auto-shutdown.sh,2026-08-27T06:49:37.951Z,NOTHING
e4c78175-e375-4639-a3d6-9bbd902728b9,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-5/e4c78175-e375-4639-a3d6-9bbd902728b9.jsonl,heist-target,Explore,research,True,2026-08-27T03:44:57.854Z,0,,none,,,0,2026-08-27T03:52:36+00:00,reaped by teammate-auto-shutdown.sh,2026-08-27T06:49:37.951Z,NOTHING
35dd2926-a5ce-4263-a154-780b5a787946,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-6/35dd2926-a5ce-4263-a154-780b5a787946.jsonl,undo-tableflow,,impl,True,2026-08-22T07:51:34.262Z,0,,shutdown_request,2026-08-22T08:19:58.450Z,,0,,torn down by lead,2026-08-22T09:44:12.533Z,shutdown_request-ALL
35dd2926-a5ce-4263-a154-780b5a787946,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-6/35dd2926-a5ce-4263-a154-780b5a787946.jsonl,undo-booking,,impl,True,2026-08-22T07:52:02.525Z,0,,shutdown_request,2026-08-22T08:19:59.817Z,,0,,torn down by lead,2026-08-22T09:44:12.533Z,shutdown_request-ALL
35dd2926-a5ce-4263-a154-780b5a787946,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-6/35dd2926-a5ce-4263-a154-780b5a787946.jsonl,undo-detail,,impl,True,2026-08-22T07:52:35.019Z,0,,shutdown_request,2026-08-22T08:20:01.938Z,,0,2026-08-22T08:00:02+00:00,torn down by lead,2026-08-22T09:44:12.533Z,shutdown_request-ALL
35dd2926-a5ce-4263-a154-780b5a787946,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-6/35dd2926-a5ce-4263-a154-780b5a787946.jsonl,undo-surface,,impl,True,2026-08-22T07:53:16.350Z,0,,shutdown_request,2026-08-22T08:20:04.352Z,,0,2026-08-22T08:01:52+00:00,torn down by lead,2026-08-22T09:44:12.533Z,shutdown_request-ALL
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,src-moet-ice,deep-research,research,True,2026-09-12T22:01:45.229Z,1,2026-09-12T22:13:49.365Z,none,,,0,2026-09-13T00:09:00+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T16:16:05.794Z,NOTHING
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,src-moet-nectar,deep-research,research,True,2026-09-12T22:01:52.742Z,0,,none,,,0,2026-09-13T00:10:58+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T16:16:05.794Z,NOTHING
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,src-pj-grand-brut,deep-research,research,True,2026-09-12T22:02:01.054Z,0,,none,,,0,2026-09-13T00:10:11+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T16:16:05.794Z,NOTHING
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,src-pj-belle-epoque,deep-research,research,True,2026-09-12T22:02:10.331Z,0,,none,,,0,2026-09-13T00:10:44+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T16:16:05.794Z,NOTHING
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,src-pj-blanc-de-blancs,deep-research,research,True,2026-09-12T22:02:20.114Z,1,2026-09-12T22:28:32.712Z,none,,,0,2026-09-13T00:18:33+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T16:16:05.794Z,NOTHING
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,src-remy-arms,deep-research,research,True,2026-09-12T22:04:22.126Z,0,,none,,,0,2026-09-13T00:26:52+00:00,reaped by teammate-auto-shutdown.sh,2026-09-13T16:16:05.794Z,NOTHING
d83af9ce-0678-4154-b7d9-3f6afcade3d6,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-7/d83af9ce-0678-4154-b7d9-3f6afcade3d6.jsonl,remy-750-us,deep-research,research,False,2026-09-12T23:28:58.194Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-13T16:16:05.794Z,NOTHING
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,fix-silver-platter,general-purpose,ambiguous,True,2026-08-26T07:13:34.276Z,2,2026-08-26T07:17:18.751Z,shutdown_request,2026-08-26T07:17:33.432Z,15,1,2026-08-26T07:21:04+00:00,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-preauth,general-purpose,research,True,2026-08-26T07:27:12.088Z,1,2026-08-26T07:50:15.978Z,shutdown_request,2026-08-26T07:27:59.940Z,-1336,1,2026-08-26T07:33:37+00:00,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-invite,general-purpose,research,True,2026-08-26T07:27:12.088Z,0,,shutdown_request,2026-08-26T07:28:01.357Z,,0,2026-08-26T07:55:40+00:00,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-guards,general-purpose,research,True,2026-08-26T07:27:12.088Z,0,,shutdown_request,2026-08-26T07:28:02.657Z,,0,,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-preauth-2,general-purpose,research,True,2026-08-26T07:29:59.264Z,0,,shutdown_request,2026-08-26T07:33:40.727Z,,0,,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-invite-2,general-purpose,ambiguous,True,2026-08-26T07:30:26.154Z,0,,shutdown_request,2026-08-26T07:33:44.000Z,,0,,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-guards-2,general-purpose,ambiguous,True,2026-08-26T07:30:52.048Z,0,,shutdown_request,2026-08-26T07:33:42.138Z,,0,,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
65ec307b-ee83-4283-9cc6-bca944a10ecd,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development--worktrees-wt-pool-8/65ec307b-ee83-4283-9cc6-bca944a10ecd.jsonl,s60-contacts,deep-research,research,True,2026-08-26T07:32:18.552Z,1,2026-08-26T07:52:56.009Z,TaskStop,2026-08-26T07:57:34.060Z,278,0,2026-08-26T07:51:05+00:00,torn down by lead,2026-08-26T18:53:59.523Z,shutdown_request-SOME
15140b6d-a64c-4dc6-8e68-cd3992d9ef74,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/15140b6d-a64c-4dc6-8e68-cd3992d9ef74.jsonl,gate-probe-1,general-purpose,ambiguous,True,2026-09-04T01:38:37.010Z,0,,none,,,0,,NEVER CLOSED,2026-09-04T01:38:57.642Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A1-cloud-outcomes,deep-research,research,True,2026-09-16T05:05:56.697Z,0,,none,,,0,2026-09-16T07:18:43+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A2-local-outcomes,deep-research,research,True,2026-09-16T05:06:09.758Z,1,2026-09-16T05:27:31.805Z,none,,,0,2026-09-16T07:13:49+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A3-closure-quality,deep-research,research,True,2026-09-16T05:06:24.410Z,0,,none,,,0,2026-09-16T07:14:22+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A4-inflow,deep-research,research,True,2026-09-16T05:06:37.301Z,0,,none,,,0,2026-09-16T07:16:15+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A5-uptime,deep-research,research,True,2026-09-16T05:07:01.861Z,0,,none,,,0,2026-09-16T07:16:06+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A6-blocked,deep-research,research,True,2026-09-16T05:07:17.921Z,0,,none,,,0,2026-09-16T07:15:36+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A7-convergence,deep-research,research,True,2026-09-16T05:07:33.748Z,0,,none,,,0,2026-09-16T07:18:45+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
4899dafd-5dd7-4157-b606-45893b8566ee,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/4899dafd-5dd7-4157-b606-45893b8566ee.jsonl,A8-cost,deep-research,research,True,2026-09-16T05:07:49.842Z,0,,none,,,0,2026-09-16T07:16:21+00:00,reaped by teammate-auto-shutdown.sh,2026-09-16T19:42:51.275Z,NOTHING
53f08288-37bb-42da-b63b-62339fc6b0fe,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/53f08288-37bb-42da-b63b-62339fc6b0fe.jsonl,cloud-lane,deep-research,research,True,2026-09-04T11:29:54.543Z,1,2026-09-04T16:47:10.111Z,none,,,0,2026-09-04T11:44:14+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T17:27:05.737Z,NOTHING
53f08288-37bb-42da-b63b-62339fc6b0fe,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/53f08288-37bb-42da-b63b-62339fc6b0fe.jsonl,local-lane,deep-research,research,True,2026-09-04T11:30:27.544Z,0,,none,,,0,2026-09-04T11:45:44+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T17:27:05.737Z,NOTHING
53f08288-37bb-42da-b63b-62339fc6b0fe,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/53f08288-37bb-42da-b63b-62339fc6b0fe.jsonl,inflow,deep-research,research,True,2026-09-04T11:30:57.669Z,0,,none,,,0,2026-09-04T11:44:41+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T17:27:05.737Z,NOTHING
53f08288-37bb-42da-b63b-62339fc6b0fe,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/53f08288-37bb-42da-b63b-62339fc6b0fe.jsonl,pile-census,deep-research,research,True,2026-09-04T11:31:24.732Z,0,,none,,,0,2026-09-04T11:53:32+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T17:27:05.737Z,NOTHING
53f08288-37bb-42da-b63b-62339fc6b0fe,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/53f08288-37bb-42da-b63b-62339fc6b0fe.jsonl,cc-hooks-dialog,claude-code-guide,research,True,2026-09-04T16:35:00.050Z,0,,none,,,0,,NEVER CLOSED,2026-09-04T17:27:05.737Z,NOTHING
609597db-4eee-42d9-8fd1-bdb85bfbe3d5,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/609597db-4eee-42d9-8fd1-bdb85bfbe3d5.jsonl,local-lane,general-purpose,research,True,2026-08-27T07:45:33.081Z,1,2026-08-27T08:20:46.758Z,none,,,0,2026-08-27T07:52:57+00:00,reaped by teammate-auto-shutdown.sh,2026-08-30T23:22:58.493Z,NOTHING
609597db-4eee-42d9-8fd1-bdb85bfbe3d5,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/609597db-4eee-42d9-8fd1-bdb85bfbe3d5.jsonl,cloud-lane,general-purpose,research,True,2026-08-27T07:45:50.267Z,0,,none,,,0,2026-08-27T07:58:52+00:00,reaped by teammate-auto-shutdown.sh,2026-08-30T23:22:58.493Z,NOTHING
609597db-4eee-42d9-8fd1-bdb85bfbe3d5,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/609597db-4eee-42d9-8fd1-bdb85bfbe3d5.jsonl,flow-econ,general-purpose,research,True,2026-08-27T07:46:15.941Z,0,,none,,,0,2026-08-27T07:53:13+00:00,reaped by teammate-auto-shutdown.sh,2026-08-30T23:22:58.493Z,NOTHING
609597db-4eee-42d9-8fd1-bdb85bfbe3d5,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/609597db-4eee-42d9-8fd1-bdb85bfbe3d5.jsonl,connectivity,general-purpose,research,True,2026-08-27T07:46:34.214Z,0,,none,,,0,2026-08-27T07:55:08+00:00,reaped by teammate-auto-shutdown.sh,2026-08-30T23:22:58.493Z,NOTHING
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,stop-blockers,general-purpose,research,True,2026-09-02T08:06:10.995Z,1,2026-09-02T08:13:13.685Z,none,,,0,,NEVER CLOSED,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,stop-readout,general-purpose,research,True,2026-09-02T08:06:18.757Z,0,,none,,,0,,NEVER CLOSED,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,stop-context,general-purpose,research,True,2026-09-02T08:06:26.521Z,1,2026-09-02T08:09:53.299Z,none,,,0,,NEVER CLOSED,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,stop-sideeffects,general-purpose,research,True,2026-09-02T08:06:34.314Z,1,2026-09-02T08:09:29.728Z,none,,,0,,NEVER CLOSED,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,blockers2,general-purpose,research,True,2026-09-02T08:12:08.221Z,0,,shutdown_request,2026-09-02T08:19:41.447Z,,0,2026-09-02T08:19:51+00:00,torn down by lead,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,readout2,general-purpose,research,True,2026-09-02T08:12:13.884Z,1,2026-09-02T08:15:51.525Z,shutdown_request,2026-09-02T08:19:42.158Z,231,0,2026-09-02T08:17:45+00:00,torn down by lead,2026-09-03T19:14:41.608Z,shutdown_request-SOME
6d405232-4824-4694-80a1-23165ef59be4,.claude-secondary,/Users/chrisren/.claude-secondary/projects/-Users-chrisren-Development-claude-infrastructure/6d405232-4824-4694-80a1-23165ef59be4.jsonl,context2,general-purpose,research,True,2026-09-02T08:12:18.856Z,1,2026-09-02T08:18:57.046Z,shutdown_request,2026-09-02T08:19:42.868Z,45,0,,torn down by lead,2026-09-03T19:14:41.608Z,shutdown_request-SOME
